,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dogs_period,retweet_count,favorite_count,user_count
1069,675362609739206656,2015-12-11 17:12:48 ,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12.0,10,Daisy,,212,999,8946176
1070,675047298674663426,2015-12-10 20:19:52 ,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11.0,10,a,,298,995,8946176
1071,723673163800948736,2016-04-23 00:41:42 ,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10,Ivar,,851,2924,8946140
1072,666020888022790149,2015-11-15 22:32:08 ,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,8.0,10,None,,445,2343,8946189
1073,843235543001513987,2017-03-18 22:59:54 ,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13.0,10,Tycho,,5743,20847,8946087
1074,785170936622350336,2016-10-09 17:31:53 ,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11.0,10,Hero,,4752,11898,8946131
1075,836260088725786625,2017-02-27 17:01:56 ,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10,Lucy,,4170,20841,8946088
1076,785264754247995392,2016-10-09 23:44:41 ,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12.0,10,Doc,,1596,7197,8946131
1077,836001077879255040,2017-02-26 23:52:43 ,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10,None,,4127,18637,8946088
1078,785533386513321988,2016-10-10 17:32:08 ,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10,Dallas,,1963,9009,8946131
1079,835574547218894849,2017-02-25 19:37:50 ,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10,Eli,,3497,17408,8946088
1080,835297930240217089,2017-02-25 01:18:40 ,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10,Ash,,2900,16126,8946088
1081,785927819176054784,2016-10-11 19:39:28 ,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12.0,10,Lucy,,3142,11283,8946131
1082,786233965241827333,2016-10-12 15:55:59 ,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11.0,10,Mattie,,4650,15090,8946130
1083,786286427768250368,2016-10-12 19:24:27 ,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,12.0,10,Arnie,,2790,7901,8946131
1084,835264098648616962,2017-02-24 23:04:14 ,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10,Lola,,1631,7545,8946088
1085,786595970293370880,2016-10-13 15:54:28 ,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11.0,10,Dale,,3092,9365,8946131
1086,786664955043049472,2016-10-13 20:28:35 ,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12.0,10,None,,2505,10502,8946131
1087,786709082849828864,2016-10-13 23:23:56 ,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75.0,10,Logan,,6040,18082,8946131
1088,786963064373534720,2016-10-14 16:13:10 ,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12.0,10,Rory,,7866,26409,8946131
1089,787322443945877504,2016-10-15 16:01:13 ,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10.0,10,Lincoln,,1721,7718,8946131
1090,787397959788929025,2016-10-15 21:01:17 ,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11.0,10,Moose,,2814,10801,8946131
1091,835172783151792128,2017-02-24 17:01:22 ,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10,None,,5576,25579,8946088
1092,835152434251116546,2017-02-24 15:40:31 ,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10,None,,2903,21861,8946089
1093,723688335806480385,2016-04-23 01:41:59 ,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10,Reginald,,2814,7397,8946140
1094,784826020293709826,2016-10-08 18:41:19 ,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13.0,10,Rusty,,3196,10009,8946131
1095,784431430411685888,2016-10-07 16:33:21 ,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10,Stormy,,1253,5663,8946131
1096,836989968035819520,2017-03-01 17:22:13 ,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10,Mookie,,2228,12452,8946088
1097,781251288990355457,2016-09-28 21:56:36 ,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11.0,10,Oakley,,2043,8314,8946131
1098,781524693396357120,2016-09-29 16:03:01 ,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12.0,10,None,,5466,20524,8946131
1099,781661882474196992,2016-09-30 01:08:10 ,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5.0,10,None,,2675,10323,8946131
1100,781955203444699136,2016-09-30 20:33:43 ,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11.0,10,Chipson,,3316,11010,8946131
1101,782598640137187329,2016-10-02 15:10:30 ,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11.0,10,Timmy,,1841,7712,8946131
1102,782722598790725632,2016-10-02 23:23:04 ,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10,Penny,,5303,17072,8946131
1103,782969140009107456,2016-10-03 15:42:44 ,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,10,Cali,,7250,23872,8946131
1104,783085703974514689,2016-10-03 23:25:55 ,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11.0,10,Earl,,2160,8079,8946131
1105,783334639985389568,2016-10-04 15:55:06 ,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,10,Dave,,11496,28802,8946131
1106,783391753726550016,2016-10-04 19:42:03 ,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,10,Godi,,5366,16719,8946131
1107,783466772167098368,2016-10-05 00:40:09 ,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11.0,10,Finn,,2200,8355,8946131
1108,783695101801398276,2016-10-05 15:47:27 ,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12.0,10,Loomis,,3168,10359,8946131
1109,783821107061198850,2016-10-06 00:08:09 ,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12.0,10,Mairi,,1933,7285,8946131
1110,836677758902222849,2017-02-28 20:41:37 ,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,10,Oliver,,2150,12339,8946088
1111,783839966405230592,2016-10-06 01:23:05 ,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13.0,10,Riley,,10625,29664,8946131
1112,784057939640352768,2016-10-06 15:49:14 ,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,12.0,10,Balto,,10926,29436,8946131
1113,784517518371221505,2016-10-07 22:15:26 ,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11.0,10,Frankie,,2485,8881,8946131
1114,787810552592695296,2016-10-17 00:20:47 ,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11.0,10,Frank,,3010,8542,8946130
1115,788039637453406209,2016-10-17 15:31:05 ,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12.0,10,None,,1290,6076,8946130
1116,788150585577050112,2016-10-17 22:51:57 ,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13.0,10,Leo,,1257,6067,8946130
1117,792050063153438720,2016-10-28 17:07:05 ,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11.0,10,Remus,,1768,7090,8946128
1118,792394556390137856,2016-10-29 15:55:58 ,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12.0,10,BeBe,,4258,13308,8946128
1119,792773781206999040,2016-10-30 17:02:53 ,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12.0,10,Monster,,1655,7300,8946127
1120,792883833364439040,2016-10-31 00:20:11 ,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12.0,10,Bailey,,4226,11214,8946127
1121,834086379323871233,2017-02-21 17:04:24 ,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10,Lipton,,2140,12791,8946092
1122,792913359805018113,2016-10-31 02:17:31 ,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13.0,10,a,,3932,14200,8946127
1123,833863086058651648,2017-02-21 02:17:06 ,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10,Bentley,,2332,13170,8946092
1124,833826103416520705,2017-02-20 23:50:09 ,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10,Charlie,,3660,17723,8946091
1125,793120401413079041,2016-10-31 16:00:13 ,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11.0,10,Robin,,3884,12550,8946127
1126,833722901757046785,2017-02-20 17:00:04 ,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10,Bronte,,3136,20425,8946091
1127,793135492858580992,2016-10-31 17:00:11 ,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13.0,10,None,,2470,6356,8946127
1128,793150605191548928,2016-10-31 18:00:14 ,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11.0,10,Nida,,1684,6133,8946127
1129,833479644947025920,2017-02-20 00:53:27 ,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10,Poppy,,1976,14573,8946091
1130,793165685325201412,2016-10-31 19:00:10 ,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12.0,10,Benji,,2753,9318,8946127
1131,793180763617361921,2016-10-31 20:00:05 ,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11.0,10,Newt,,1981,6884,8946127
1132,793210959003287553,2016-10-31 22:00:04 ,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10.0,10,Maude,,2764,8861,8946126
1133,793226087023144960,2016-10-31 23:00:11 ,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11.0,10,Juno,,2849,9746,8946126
1134,793241302385262592,2016-11-01 00:00:38 ,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13.0,10,Tucker,,3257,10440,8946126
1135,793256262322548741,2016-11-01 01:00:05 ,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12.0,10,None,,8253,19854,8946125
1136,793271401113350145,2016-11-01 02:00:14 ,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12.0,10,Dave,,2370,8631,8946125
1137,793286476301799424,2016-11-01 03:00:09 ,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13.0,10,Moreton,,9055,24408,8946124
1138,791774931465953280,2016-10-27 22:53:48 ,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14.0,10,None,,21926,44761,8946128
1139,791672322847637504,2016-10-27 16:06:04 ,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13.0,10,None,,3098,11664,8946128
1140,791406955684368384,2016-10-26 22:31:36 ,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12.0,10,Levi,,4062,13051,8946128
1141,834167344700198914,2017-02-21 22:26:07 ,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10,Sunshine,,3550,15494,8946089
1142,834931633769889797,2017-02-24 01:03:08 ,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10,Tucker,,1573,10555,8946090
1143,788178268662984705,2016-10-18 00:41:57 ,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13.0,10,None,,2071,7165,8946130
1144,834786237630337024,2017-02-23 15:25:23 ,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10,Tobi,,5353,20970,8946090
1145,788412144018661376,2016-10-18 16:11:17 ,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11.0,10,Dexter,,5200,15407,8946130
1146,788765914992902144,2016-10-19 15:37:03 ,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12.0,10,Butter,,10168,27079,8946130
1147,788908386943430656,2016-10-20 01:03:11 ,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11.0,10,Lucy,,12344,27223,8946130
1148,789137962068021249,2016-10-20 16:15:26 ,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12.0,10,Bo,,2756,9635,8946129
1149,789268448748703744,2016-10-21 00:53:56 ,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10.0,10,Stella,,2575,9042,8946129
1150,789314372632018944,2016-10-21 03:56:25 ,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",13.0,10,None,,2263,8575,8946129
1151,789530877013393408,2016-10-21 18:16:44 ,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12.0,10,Rizzy,,3342,11621,8946129
1152,789599242079838210,2016-10-21 22:48:24 ,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12.0,10,Brownie,,1898,6679,8946129
1153,789628658055020548,2016-10-22 00:45:17 ,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13.0,10,Eli,,1742,7425,8946703
1154,789986466051088384,2016-10-23 00:27:05 ,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12.0,10,Happy,,2282,9176,8946128
1155,790277117346975746,2016-10-23 19:42:02 ,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11.0,10,Bruce,,3138,12458,8946128
1156,834458053273591808,2017-02-22 17:41:18 ,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10,Chester,,1621,9428,8946089
1157,834209720923721728,2017-02-22 01:14:30 ,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10,Wilson,,4600,20098,8946089
1158,790337589677002753,2016-10-23 23:42:19 ,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12.0,10,Maggie,,1863,7762,8946128
1159,790581949425475584,2016-10-24 15:53:19 ,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11.0,10,Duke,,7044,20505,8946128
1160,790698755171364864,2016-10-24 23:37:28 ,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12.0,10,Mosby,,1900,8147,8946128
1161,790987426131050500,2016-10-25 18:44:32 ,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12.0,10,Misty,,2107,9750,8946128
1162,791312159183634433,2016-10-26 16:14:55 ,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12.0,10,Mabel,,2503,8685,8946702
1163,793500921481273345,2016-11-01 17:12:16 ,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12.0,10,Fiona,,2351,10597,8946124
1164,837482249356513284,2017-03-03 01:58:22 ,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10,Waffles,,427,3765,8946088
1165,843604394117681152,2017-03-19 23:25:35 ,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11.0,10,Hank,,2615,16387,8946087
1166,825829644528148480,2017-01-29 22:15:05 ,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10,Toby,,2435,12535,8946095
1167,842846295480000512,2017-03-17 21:13:10 ,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13.0,10,Charlie,,3482,14845,8946087
1168,842765311967449089,2017-03-17 15:51:22 ,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12.0,10,Indie,,1209,6521,8946087
1169,772581559778025472,2016-09-04 23:46:12 ,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10.0,10,a,,1665,6375,8946130
1170,772826264096874500,2016-09-05 15:58:34 ,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,10,Roosevelt,,2309,7902,8946130
1171,772877495989305348,2016-09-05 19:22:09 ,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11.0,10,None,,3790,8410,8946130
1172,773191612633579521,2016-09-06 16:10:20 ,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,10,Grey,,4035,9835,8946130
1173,773247561583001600,2016-09-06 19:52:39 ,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10,Chip,,3194,9311,8946130
1174,842535590457499648,2017-03-17 00:38:32 ,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13.0,10,Winnie,,3370,17610,8946087
1175,773308824254029826,2016-09-06 23:56:05 ,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12.0,10,Bungalo,,7318,22915,8946130
1176,842163532590374912,2017-03-16 00:00:07 ,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10,George,,5535,23720,8946086
1177,773670353721753600,2016-09-07 23:52:41 ,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10,Shakespeare,,1285,5271,8946130
1178,773704687002451968,2016-09-08 02:09:06 ,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10,Loki,,1594,6489,8946130
1179,773922284943896577,2016-09-08 16:33:46 ,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,10,Heinrich,,1714,6302,8946130
1180,842115215311396866,2017-03-15 20:48:07 ,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10,Bentley,,2893,13574,8946086
1181,841680585030541313,2017-03-14 16:01:03 ,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10,Penny,,7519,25055,8946088
1182,841439858740625411,2017-03-14 00:04:30 ,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10,None,,3523,12271,8946088
1183,841320156043304961,2017-03-13 16:08:50 ,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",12.0,10,None,,5302,19237,8946088
1184,774314403806253056,2016-09-09 18:31:54 ,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10,None,,5401,21438,8946130
1185,772152991789019136,2016-09-03 19:23:13 ,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10,None,,1110,3749,8946130
1186,774639387460112384,2016-09-10 16:03:16 ,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10,Sprinkles,,1693,6631,8946130
1187,843856843873095681,2017-03-20 16:08:44 ,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12.0,10,Sadie,,4408,20807,8946087
1188,772114945936949249,2016-09-03 16:52:02 ,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10,Finn,,459,2685,8946130
1189,845812042753855489,2017-03-26 01:38:00 ,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13.0,10,None,,8279,28227,8946087
1190,770069151037685760,2016-08-29 01:22:47 ,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10,Carbon,,2249,7460,8946131
1191,770293558247038976,2016-08-29 16:14:30 ,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10,Jackson,,1432,6115,8946130
1192,770414278348247044,2016-08-30 00:14:12 ,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11.0,10,Al,,2050,6228,8946130
1193,770655142660169732,2016-08-30 16:11:18 ,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,11.0,10,very,,1738,7216,8946130
1194,845677943972139009,2017-03-25 16:45:08 ,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12.0,10,None,,4598,24372,8946087
1195,770772759874076672,2016-08-30 23:58:40 ,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10,Sebastian,,1389,5097,8946130
1196,770787852854652928,2016-08-31 00:58:39 ,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10,Winston,,1178,4845,8946130
1197,771014301343748096,2016-08-31 15:58:28 ,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7.0,10,None,,1618,6759,8946130
1198,844973813909606400,2017-03-23 18:07:10 ,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12.0,10,Brady,,3034,14555,8946087
1199,771102124360998913,2016-08-31 21:47:27 ,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,10,Charlie,,1404,6130,8946130
1200,771136648247640064,2016-09-01 00:04:38 ,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,10,Dixie,,2856,8996,8946130
1201,771380798096281600,2016-09-01 16:14:48 ,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10,Fizz,,4948,10299,8946130
1202,844580511645339650,2017-03-22 16:04:20 ,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11.0,10,Charlie,,2976,15936,8946087
